Company,
LICENCE,
Date,2018/11/07
Time,14:54:33
FileName,
Created_by,Version 4.4.0
Instrument_type,LT_EDGE_JR
Model_number,M5
Instrument_state,Stopped
Serial_number,2091499
Battery_level,67
Channel,2
Firmware,3.004
Project_ID,S2
Location,42
Latitude,0.000
Longtitude,0.000
Sample_rate,180000
Sample_mode,0
Event_ch,0
Event_threshold,0.000000
Schedule,
Start_time,2018/08/07 11:00:00
Stop_time,2018/08/06 22:55:54
Num_log,4426
Identification,LEVEL
Unit,m
Parameters,"OrderedDict([('Offset', OrderedDict([('@Val', '0.000'), ('@Unit', 'm')]))])"
Identification,TEMPERATURE
Unit,°C
Parameters,
LogID,Date,Time,ms,LEVEL,TEMPERATURE
327,2018/08/14,06:00:00,0,10.440,7.90
328,2018/08/14,06:30:00,0,10.443,7.90
329,2018/08/14,07:00:00,0,10.454,7.90
330,2018/08/14,07:30:00,0,10.454,7.90
331,2018/08/14,08:00:00,0,10.455,7.90
332,2018/08/14,08:30:00,0,10.455,7.90
333,2018/08/14,09:00:00,0,10.457,7.90
334,2018/08/14,09:30:00,0,10.457,7.90
335,2018/08/14,10:00:00,0,10.457,7.90
336,2018/08/14,10:30:00,0,10.463,8.00
337,2018/08/14,11:00:00,0,10.463,8.00
338,2018/08/14,11:30:00,0,10.460,8.00
339,2018/08/14,12:00:00,0,10.458,8.00
340,2018/08/14,12:30:00,0,10.457,8.00
341,2018/08/14,13:00:00,0,10.458,8.00
342,2018/08/14,13:30:00,0,10.457,8.00
343,2018/08/14,14:00:00,0,10.454,8.00
344,2018/08/14,14:30:00,0,10.452,8.00
345,2018/08/14,15:00:00,0,10.448,8.00
346,2018/08/14,15:30:00,0,10.443,8.00
347,2018/08/14,16:00:00,0,10.442,8.00
348,2018/08/14,16:30:00,0,10.440,8.00
349,2018/08/14,17:00:00,0,10.439,8.00
350,2018/08/14,17:30:00,0,10.439,8.00
351,2018/08/14,18:00:00,0,10.439,8.00
352,2018/08/14,18:30:00,0,10.439,8.00
353,2018/08/14,19:00:00,0,10.440,8.00
354,2018/08/14,19:30:00,0,10.439,8.00
355,2018/08/14,20:00:00,0,10.440,8.00
356,2018/08/14,20:30:00,0,10.442,8.00
357,2018/08/14,21:00:00,0,10.445,8.00
358,2018/08/14,21:30:00,0,10.448,8.00
359,2018/08/14,22:00:00,0,10.446,8.00
360,2018/08/14,22:30:00,0,10.449,8.00
361,2018/08/14,23:00:00,0,10.448,8.00
362,2018/08/14,23:30:00,0,10.448,8.00
363,2018/08/15,00:00:00,0,10.448,8.00
364,2018/08/15,00:30:00,0,10.448,8.00
365,2018/08/15,01:00:00,0,10.448,8.00
366,2018/08/15,01:30:00,0,10.446,8.00
367,2018/08/15,02:00:00,0,10.446,8.00
368,2018/08/15,02:30:00,0,10.445,8.00
369,2018/08/15,03:00:00,0,10.446,8.00
370,2018/08/15,03:30:00,0,10.448,8.00
371,2018/08/15,04:00:00,0,10.448,8.00
372,2018/08/15,04:30:00,0,10.448,8.00
373,2018/08/15,05:00:00,0,10.446,8.00
